indicador_id,data,hospital_id,leitos_ocupados,leitos_disponiveis,taxa_ocupacao,quantidade_atendimentos,casos_baixa_gravidade,casos_media_gravidade,casos_alta_gravidade,casos_criticos,tempo_espera_medio_min,falhas_comunicacao
IND00345,01/05/2025,HOSP015,200,45,0.82,2,0,1,1,0,24,0
IND00346,01/06/2025,HOSP015,207,38,0.84,0,0,0,0,0,28,0
IND00347,01/07/2025,HOSP015,221,24,0.9,0,0,0,0,0,27,0
IND00348,01/08/2025,HOSP015,211,34,0.86,2,0,0,2,0,22,0
IND00349,01/09/2025,HOSP015,206,39,0.84,1,0,0,0,1,30,0
IND00350,01/10/2025,HOSP015,216,29,0.88,2,0,2,0,0,28,0
IND00351,01/11/2025,HOSP015,220,25,0.9,1,0,1,0,0,32,0
IND00352,01/12/2025,HOSP015,226,19,0.92,2,0,0,1,1,46,0
IND00353,01/01/2026,HOSP015,216,29,0.88,2,1,0,1,0,36,1
IND00354,01/02/2026,HOSP015,229,16,0.93,0,0,0,0,0,31,0
IND00355,01/03/2026,HOSP015,213,32,0.87,0,0,0,0,0,30,0
IND00356,01/04/2026,HOSP015,218,27,0.89,0,0,0,0,0,25,0
IND00357,01/05/2026,HOSP015,223,22,0.91,0,0,0,0,0,31,0
IND00358,01/06/2026,HOSP015,223,22,0.91,1,0,1,0,0,17,0
IND00359,01/07/2026,HOSP015,231,14,0.94,0,0,0,0,0,35,0
IND00360,01/08/2026,HOSP015,223,22,0.91,2,0,0,1,1,32,0
IND00361,01/09/2024,HOSP016,173,27,0.86,2,0,1,1,0,28,0
IND00362,01/10/2024,HOSP016,177,23,0.89,2,0,1,1,0,21,0
IND00363,01/11/2024,HOSP016,176,24,0.88,1,0,1,0,0,24,0
IND00364,01/12/2024,HOSP016,157,43,0.79,0,0,0,0,0,30,0
IND00365,01/01/2025,HOSP016,158,42,0.79,2,1,1,0,0,29,0
IND00366,01/02/2025,HOSP016,170,30,0.85,1,0,0,0,1,33,0
IND00367,01/03/2025,HOSP016,168,32,0.84,0,0,0,0,0,38,0
IND00368,01/04/2025,HOSP016,175,25,0.88,0,0,0,0,0,31,0
IND00369,01/05/2025,HOSP016,172,28,0.86,1,0,1,0,0,27,0
IND00370,01/06/2025,HOSP016,182,18,0.91,1,0,0,1,0,5,0
IND00371,01/07/2025,HOSP016,159,41,0.8,2,0,2,0,0,24,0
IND00372,01/08/2025,HOSP016,168,32,0.84,2,0,1,1,0,32,0
IND00373,01/09/2025,HOSP016,173,27,0.86,1,0,1,0,0,17,0
IND00374,01/10/2025,HOSP016,159,41,0.8,2,1,0,1,0,32,0
IND00375,01/11/2025,HOSP016,169,31,0.84,1,0,1,0,0,34,1
IND00376,01/12/2025,HOSP016,173,27,0.86,2,0,0,1,1,34,0
IND00377,01/01/2026,HOSP016,164,36,0.82,1,0,0,1,0,22,0
IND00378,01/02/2026,HOSP016,178,22,0.89,2,0,1,0,1,28,0
IND00379,01/03/2026,HOSP016,162,38,0.81,4,1,2,1,0,32,1
IND00380,01/04/2026,HOSP016,163,37,0.81,3,0,0,3,0,35,0
IND00381,01/05/2026,HOSP016,168,32,0.84,1,0,0,1,0,32,0
IND00382,01/06/2026,HOSP016,166,34,0.83,1,0,0,1,0,33,0
IND00383,01/07/2026,HOSP016,167,33,0.83,1,0,0,0,1,17,0
IND00384,01/08/2026,HOSP016,171,29,0.85,2,0,1,1,0,37,0
IND00385,01/09/2024,HOSP017,120,45,0.73,0,0,0,0,0,28,0
IND00386,01/10/2024,HOSP017,119,46,0.72,1,0,0,1,0,36,0
IND00387,01/11/2024,HOSP017,120,45,0.73,2,0,0,2,0,30,0
IND00388,01/12/2024,HOSP017,116,49,0.7,2,0,1,1,0,22,0
IND00389,01/01/2025,HOSP017,118,47,0.72,2,0,1,1,0,26,0
IND00390,01/02/2025,HOSP017,112,53,0.68,1,0,0,1,0,20,0
IND00391,01/03/2025,HOSP017,129,36,0.78,1,0,1,0,0,9,0
IND00392,01/04/2025,HOSP017,114,51,0.69,2,0,0,2,0,32,0
IND00393,01/05/2025,HOSP017,117,48,0.71,0,0,0,0,0,29,0
IND00394,01/06/2025,HOSP017,123,42,0.75,0,0,0,0,0,26,0
IND00395,01/07/2025,HOSP017,114,51,0.69,0,0,0,0,0,23,0
IND00396,01/08/2025,HOSP017,123,42,0.75,0,0,0,0,0,32,0
IND00397,01/09/2025,HOSP017,120,45,0.73,0,0,0,0,0,24,0
IND00398,01/10/2025,HOSP017,128,37,0.78,1,0,0,1,0,52,0
IND00399,01/11/2025,HOSP017,127,38,0.77,0,0,0,0,0,27,0
IND00400,01/12/2025,HOSP017,128,37,0.78,0,0,0,0,0,28,0
IND00401,01/01/2026,HOSP017,121,44,0.73,1,0,0,1,0,43,0
IND00402,01/02/2026,HOSP017,118,47,0.72,2,0,1,1,0,5,0
IND00403,01/03/2026,HOSP017,122,43,0.74,2,0,0,2,0,26,0
IND00404,01/04/2026,HOSP017,115,50,0.7,1,0,0,1,0,40,0
IND00405,01/05/2026,HOSP017,122,43,0.74,1,0,1,0,0,29,0
IND00406,01/06/2026,HOSP017,112,53,0.68,2,0,1,1,0,15,1
IND00407,01/07/2026,HOSP017,115,50,0.7,0,0,0,0,0,31,0
IND00408,01/08/2026,HOSP017,122,43,0.74,0,0,0,0,0,32,0
IND00409,01/09/2024,HOSP018,160,55,0.74,0,0,0,0,0,29,0
IND00410,01/10/2024,HOSP018,147,68,0.68,2,0,1,1,0,38,0
IND00411,01/11/2024,HOSP018,158,57,0.73,6,1,3,2,0,26,1
IND00412,01/12/2024,HOSP018,152,63,0.71,13,1,5,6,1,30,2
IND00413,01/01/2025,HOSP018,157,58,0.73,6,0,3,2,1,27,2
IND00414,01/02/2025,HOSP018,150,65,0.7,4,0,3,1,0,35,0
IND00415,01/03/2025,HOSP018,158,57,0.73,7,0,3,3,1,33,0
IND00416,01/04/2025,HOSP018,167,48,0.78,8,0,1,6,1,33,0
IND00417,01/05/2025,HOSP018,163,52,0.76,2,0,1,1,0,56,0
IND00418,01/06/2025,HOSP018,159,56,0.74,0,0,0,0,0,18,0
IND00419,01/07/2025,HOSP018,155,60,0.72,3,0,0,2,1,35,0
IND00420,01/08/2025,HOSP018,147,68,0.68,6,1,2,2,1,26,1
IND00421,01/09/2025,HOSP018,162,53,0.75,0,0,0,0,0,28,0
IND00422,01/10/2025,HOSP018,141,74,0.66,5,0,1,4,0,23,0
IND00423,01/11/2025,HOSP018,152,63,0.71,2,0,2,0,0,21,0
IND00424,01/12/2025,HOSP018,157,58,0.73,3,0,2,0,1,31,0
IND00425,01/01/2026,HOSP018,153,62,0.71,2,0,0,2,0,27,0
IND00426,01/02/2026,HOSP018,153,62,0.71,6,1,2,3,0,26,0
IND00427,01/03/2026,HOSP018,147,68,0.68,3,0,2,1,0,34,0
IND00428,01/04/2026,HOSP018,150,65,0.7,6,0,0,5,1,28,1
IND00429,01/05/2026,HOSP018,151,64,0.7,2,0,0,2,0,28,0
IND00430,01/06/2026,HOSP018,147,68,0.68,2,0,0,1,1,27,0
IND00431,01/07/2026,HOSP018,152,63,0.71,5,1,2,2,0,25,1
IND00432,01/08/2026,HOSP018,159,56,0.74,4,0,2,1,1,32,0
IND00433,01/09/2024,HOSP019,140,10,0.93,0,0,0,0,0,24,0
IND00434,01/10/2024,HOSP019,134,16,0.89,0,0,0,0,0,28,0
IND00435,01/11/2024,HOSP019,142,8,0.95,1,0,0,1,0,47,1
IND00436,01/12/2024,HOSP019,131,19,0.87,0,0,0,0,0,35,0
IND00437,01/01/2025,HOSP019,137,13,0.91,0,0,0,0,0,34,0
IND00438,01/02/2025,HOSP019,131,19,0.87,0,0,0,0,0,30,0
IND00439,01/03/2025,HOSP019,136,14,0.91,0,0,0,0,0,32,0
IND00440,01/04/2025,HOSP019,134,16,0.89,0,0,0,0,0,20,0
IND00441,01/05/2025,HOSP019,142,8,0.95,0,0,0,0,0,30,0
IND00442,01/06/2025,HOSP019,138,12,0.92,0,0,0,0,0,33,0
IND00443,01/07/2025,HOSP019,147,3,0.98,0,0,0,0,0,25,0
IND00444,01/08/2025,HOSP019,130,20,0.87,0,0,0,0,0,31,0
IND00445,01/09/2025,HOSP019,137,13,0.91,0,0,0,0,0,27,0
IND00446,01/10/2025,HOSP019,140,10,0.93,0,0,0,0,0,35,0
IND00447,01/11/2025,HOSP019,141,9,0.94,1,0,1,0,0,27,0
IND00448,01/12/2025,HOSP019,145,5,0.97,0,0,0,0,0,35,0
IND00449,01/01/2026,HOSP019,135,15,0.9,0,0,0,0,0,26,0
IND00450,01/02/2026,HOSP019,142,8,0.95,1,0,0,1,0,33,0
IND00451,01/03/2026,HOSP019,128,22,0.85,0,0,0,0,0,37,0
IND00452,01/04/2026,HOSP019,128,22,0.85,1,0,1,0,0,51,0
IND00453,01/05/2026,HOSP019,136,14,0.91,1,0,0,1,0,43,0
IND00454,01/06/2026,HOSP019,146,4,0.97,0,0,0,0,0,28,0
IND00455,01/07/2026,HOSP019,142,8,0.95,0,0,0,0,0,41,0
IND00456,01/08/2026,HOSP019,133,17,0.89,0,0,0,0,0,26,0
IND00457,01/09/2024,HOSP020,187,48,0.8,1,0,1,0,0,33,0
IND00458,01/10/2024,HOSP020,173,62,0.74,2,0,2,0,0,20,0
IND00459,01/11/2024,HOSP020,179,56,0.76,2,0,0,0,2,24,0
IND00460,01/12/2024,HOSP020,179,56,0.76,1,0,1,0,0,13,0
IND00461,01/01/2025,HOSP020,182,53,0.77,1,0,1,0,0,31,0
IND00462,01/02/2025,HOSP020,188,47,0.8,0,0,0,0,0,29,0
IND00463,01/03/2025,HOSP020,172,63,0.73,3,0,2,1,0,21,0
IND00464,01/04/2025,HOSP020,167,68,0.71,0,0,0,0,0,30,0
IND00465,01/05/2025,HOSP020,172,63,0.73,3,0,2,1,0,23,0
IND00466,01/06/2025,HOSP020,187,48,0.8,1,0,0,1,0,36,0
IND00467,01/07/2025,HOSP020,177,58,0.75,4,0,4,0,0,42,0
IND00468,01/08/2025,HOSP020,176,59,0.75,1,0,0,1,0,29,1
IND00469,01/09/2025,HOSP020,182,53,0.77,3,0,1,0,2,25,1
IND00470,01/10/2025,HOSP020,173,62,0.74,2,1,0,1,0,24,0
IND00471,01/11/2025,HOSP020,175,60,0.74,1,0,0,1,0,35,0
IND00472,01/12/2025,HOSP020,182,53,0.77,1,1,0,0,0,42,0
IND00473,01/01/2026,HOSP020,168,67,0.71,3,0,1,2,0,26,0
IND00474,01/02/2026,HOSP020,181,54,0.77,0,0,0,0,0,25,0
IND00475,01/03/2026,HOSP020,179,56,0.76,1,0,0,0,1,36,1
IND00476,01/04/2026,HOSP020,156,79,0.66,0,0,0,0,0,19,0
IND00477,01/05/2026,HOSP020,175,60,0.74,3,0,2,1,0,29,0
IND00478,01/06/2026,HOSP020,182,53,0.77,2,0,2,0,0,26,0
IND00479,01/07/2026,HOSP020,183,52,0.78,1,0,0,0,1,21,0
IND00480,01/08/2026,HOSP020,191,44,0.81,1,0,0,1,0,24,0
IND00481,01/09/2024,HOSP021,149,41,0.78,1,0,1,0,0,7,0
IND00482,01/10/2024,HOSP021,153,37,0.81,0,0,0,0,0,24,0
IND00483,01/11/2024,HOSP021,152,38,0.8,1,0,0,1,0,32,0
IND00484,01/12/2024,HOSP021,160,30,0.84,0,0,0,0,0,35,0
IND00485,01/01/2025,HOSP021,153,37,0.81,1,0,0,1,0,22,0
IND00486,01/02/2025,HOSP021,145,45,0.76,1,0,1,0,0,39,0
IND00487,01/03/2025,HOSP021,149,41,0.78,0,0,0,0,0,27,0
IND00488,01/04/2025,HOSP021,152,38,0.8,1,0,0,1,0,21,0
IND00489,01/05/2025,HOSP021,151,39,0.79,0,0,0,0,0,27,0
IND00490,01/06/2025,HOSP021,156,34,0.82,0,0,0,0,0,38,0
IND00491,01/07/2025,HOSP021,152,38,0.8,0,0,0,0,0,32,0
IND00492,01/08/2025,HOSP021,148,42,0.78,0,0,0,0,0,33,0
IND00493,01/09/2025,HOSP021,155,35,0.82,0,0,0,0,0,34,0
IND00494,01/10/2025,HOSP021,152,38,0.8,0,0,0,0,0,24,0
IND00495,01/11/2025,HOSP021,156,34,0.82,0,0,0,0,0,30,0
IND00496,01/12/2025,HOSP021,146,44,0.77,0,0,0,0,0,30,0
IND00497,01/01/2026,HOSP021,157,33,0.83,0,0,0,0,0,28,0
IND00498,01/02/2026,HOSP021,142,48,0.75,1,0,1,0,0,36,0
IND00499,01/03/2026,HOSP021,154,36,0.81,1,0,0,1,0,22,0
IND00500,01/04/2026,HOSP021,159,31,0.84,0,0,0,0,0,23,0
IND00501,01/05/2026,HOSP021,142,48,0.75,0,0,0,0,0,32,0
IND00502,01/06/2026,HOSP021,146,44,0.77,1,0,1,0,0,24,0
IND00503,01/07/2026,HOSP021,150,40,0.79,1,0,0,1,0,28,0
IND00504,01/08/2026,HOSP021,150,40,0.79,0,0,0,0,0,19,0
IND00505,01/09/2024,HOSP022,146,39,0.79,0,0,0,0,0,23,0
IND00506,01/10/2024,HOSP022,159,26,0.86,0,0,0,0,0,24,0
IND00507,01/11/2024,HOSP022,141,44,0.76,0,0,0,0,0,26,0
IND00508,01/12/2024,HOSP022,146,39,0.79,1,0,0,1,0,42,0
IND00509,01/01/2025,HOSP022,159,26,0.86,0,0,0,0,0,34,0
IND00510,01/02/2025,HOSP022,155,30,0.84,0,0,0,0,0,39,0
IND00511,01/03/2025,HOSP022,157,28,0.85,3,0,0,3,0,32,0
IND00512,01/04/2025,HOSP022,151,34,0.82,0,0,0,0,0,39,0
IND00513,01/05/2025,HOSP022,149,36,0.81,0,0,0,0,0,34,0
IND00514,01/06/2025,HOSP022,160,25,0.86,1,0,0,1,0,19,0
IND00515,01/07/2025,HOSP022,157,28,0.85,1,0,0,1,0,40,0
IND00516,01/08/2025,HOSP022,145,40,0.78,0,0,0,0,0,31,0
IND00517,01/09/2025,HOSP022,160,25,0.86,1,0,1,0,0,40,0
IND00518,01/10/2025,HOSP022,158,27,0.85,0,0,0,0,0,15,0
IND00519,01/11/2025,HOSP022,161,24,0.87,0,0,0,0,0,36,0
IND00520,01/12/2025,HOSP022,149,36,0.81,1,0,0,1,0,40,0
IND00521,01/01/2026,HOSP022,154,31,0.83,1,0,0,1,0,45,0
IND00522,01/02/2026,HOSP022,162,23,0.88,0,0,0,0,0,44,0
IND00523,01/03/2026,HOSP022,146,39,0.79,2,0,0,1,1,36,0
IND00524,01/04/2026,HOSP022,160,25,0.86,0,0,0,0,0,32,0
IND00525,01/05/2026,HOSP022,153,32,0.83,0,0,0,0,0,30,0
IND00526,01/06/2026,HOSP022,148,37,0.8,0,0,0,0,0,33,0
IND00527,01/07/2026,HOSP022,157,28,0.85,3,0,1,1,1,35,0
IND00528,01/08/2026,HOSP022,158,27,0.85,1,1,0,0,0,30,0
IND00529,01/09/2024,HOSP023,163,42,0.8,0,0,0,0,0,33,0
IND00530,01/10/2024,HOSP023,158,47,0.77,1,0,0,1,0,40,0
IND00531,01/11/2024,HOSP023,164,41,0.8,0,0,0,0,0,30,0
IND00532,01/12/2024,HOSP023,158,47,0.77,2,0,0,2,0,24,0
IND00533,01/01/2025,HOSP023,163,42,0.8,0,0,0,0,0,27,0
IND00534,01/02/2025,HOSP023,162,43,0.79,0,0,0,0,0,31,0
IND00535,01/03/2025,HOSP023,164,41,0.8,4,0,2,1,1,23,1
IND00536,01/04/2025,HOSP023,158,47,0.77,2,0,1,1,0,38,0
IND00537,01/05/2025,HOSP023,159,46,0.78,1,0,0,1,0,38,0
IND00538,01/06/2025,HOSP023,158,47,0.77,0,0,0,0,0,21,0
IND00539,01/07/2025,HOSP023,163,42,0.8,0,0,0,0,0,18,0
IND00540,01/08/2025,HOSP023,161,44,0.79,1,0,1,0,0,27,0
IND00541,01/09/2025,HOSP023,167,38,0.81,0,0,0,0,0,37,0
IND00542,01/10/2025,HOSP023,165,40,0.8,2,0,0,2,0,44,0
IND00543,01/11/2025,HOSP023,169,36,0.82,2,0,0,2,0,34,0
IND00544,01/12/2025,HOSP023,151,54,0.74,1,0,0,1,0,34,0
IND00545,01/01/2026,HOSP023,154,51,0.75,0,0,0,0,0,26,0
IND00546,01/02/2026,HOSP023,164,41,0.8,3,0,0,3,0,27,0
IND00547,01/03/2026,HOSP023,162,43,0.79,4,1,1,0,2,32,1
IND00548,01/04/2026,HOSP023,164,41,0.8,1,1,0,0,0,44,0
IND00549,01/05/2026,HOSP023,168,37,0.82,1,0,0,1,0,16,0
IND00550,01/06/2026,HOSP023,161,44,0.79,1,0,0,1,0,25,1
IND00551,01/07/2026,HOSP023,161,44,0.79,1,0,0,1,0,14,0
IND00552,01/08/2026,HOSP023,147,58,0.72,2,0,2,0,0,34,0
IND00553,01/09/2024,HOSP024,104,61,0.63,0,0,0,0,0,33,0
IND00554,01/10/2024,HOSP024,111,54,0.67,0,0,0,0,0,38,0
IND00555,01/11/2024,HOSP024,107,58,0.65,1,0,0,1,0,31,0
IND00556,01/12/2024,HOSP024,101,64,0.61,1,0,0,0,1,31,0
IND00557,01/01/2025,HOSP024,107,58,0.65,1,0,1,0,0,20,0
IND00558,01/02/2025,HOSP024,120,45,0.73,1,0,0,1,0,29,0
IND00559,01/03/2025,HOSP024,125,40,0.76,2,0,0,2,0,24,1
IND00560,01/04/2025,HOSP024,115,50,0.7,0,0,0,0,0,36,0
IND00561,01/05/2025,HOSP024,105,60,0.64,1,0,0,1,0,31,0
IND00562,01/06/2025,HOSP024,120,45,0.73,1,0,0,1,0,42,0
IND00563,01/07/2025,HOSP024,108,57,0.65,0,0,0,0,0,26,0
IND00564,01/08/2025,HOSP024,113,52,0.68,1,0,0,1,0,41,0
IND00565,01/09/2025,HOSP024,119,46,0.72,1,0,0,1,0,31,0
IND00566,01/10/2025,HOSP024,114,51,0.69,1,0,1,0,0,30,0
IND00567,01/11/2025,HOSP024,117,48,0.71,0,0,0,0,0,31,0
IND00568,01/12/2025,HOSP024,115,50,0.7,0,0,0,0,0,22,0
IND00569,01/01/2026,HOSP024,95,70,0.58,0,0,0,0,0,28,0
IND00570,01/02/2026,HOSP024,107,58,0.65,1,0,0,0,1,34,0
IND00571,01/03/2026,HOSP024,116,49,0.7,0,0,0,0,0,35,0
IND00572,01/04/2026,HOSP024,106,59,0.64,2,2,0,0,0,27,0
IND00573,01/05/2026,HOSP024,114,51,0.69,0,0,0,0,0,29,0
IND00574,01/06/2026,HOSP024,114,51,0.69,1,0,0,1,0,35,0
IND00575,01/07/2026,HOSP024,114,51,0.69,0,0,0,0,0,12,0
IND00576,01/08/2026,HOSP024,108,57,0.65,2,0,2,0,0,41,1
IND00577,01/09/2024,HOSP025,179,76,0.7,2,1,1,0,0,28,0
IND00578,01/10/2024,HOSP025,189,66,0.74,0,0,0,0,0,16,0
IND00579,01/11/2024,HOSP025,203,52,0.8,1,0,1,0,0,39,0
IND00580,01/12/2024,HOSP025,193,62,0.76,4,0,0,3,1,34,0
IND00581,01/01/2025,HOSP025,178,77,0.7,4,0,2,1,1,25,1
IND00582,01/02/2025,HOSP025,199,56,0.78,3,0,1,2,0,19,0
IND00583,01/03/2025,HOSP025,185,70,0.73,2,0,0,2,0,32,0
IND00584,01/04/2025,HOSP025,196,59,0.77,3,0,3,0,0,30,0
IND00585,01/05/2025,HOSP025,193,62,0.76,3,0,1,2,0,25,0
IND00586,01/06/2025,HOSP025,193,62,0.76,1,0,1,0,0,26,0
IND00587,01/07/2025,HOSP025,193,62,0.76,0,0,0,0,0,24,0
IND00588,01/08/2025,HOSP025,199,56,0.78,1,0,1,0,0,46,0
IND00589,01/09/2025,HOSP025,186,69,0.73,1,1,0,0,0,27,0
IND00590,01/10/2025,HOSP025,184,71,0.72,4,0,1,2,1,33,0
IND00591,01/11/2025,HOSP025,189,66,0.74,2,0,0,2,0,22,0
IND00592,01/12/2025,HOSP025,180,75,0.71,2,0,1,1,0,22,0
IND00593,01/01/2026,HOSP025,173,82,0.68,1,0,1,0,0,17,0
IND00594,01/02/2026,HOSP025,198,57,0.78,1,0,0,1,0,41,0
IND00595,01/03/2026,HOSP025,187,68,0.73,1,1,0,0,0,35,0
IND00596,01/04/2026,HOSP025,192,63,0.75,1,0,1,0,0,31,0
IND00597,01/05/2026,HOSP025,181,74,0.71,4,0,2,2,0,29,2
IND00598,01/06/2026,HOSP025,194,61,0.76,4,0,2,1,1,16,1
IND00599,01/07/2026,HOSP025,193,62,0.76,0,0,0,0,0,37,0
IND00600,01/08/2026,HOSP025,206,49,0.81,5,0,2,3,0,33,0
IND00601,01/09/2024,HOSP026,142,33,0.81,1,0,0,1,0,55,0
IND00602,01/10/2024,HOSP026,140,35,0.8,0,0,0,0,0,30,0
IND00603,01/11/2024,HOSP026,129,46,0.74,1,0,0,1,0,25,0
IND00604,01/12/2024,HOSP026,138,37,0.79,0,0,0,0,0,30,0
IND00605,01/01/2025,HOSP026,133,42,0.76,1,0,0,0,1,5,0
IND00606,01/02/2025,HOSP026,135,40,0.77,0,0,0,0,0,21,0
IND00607,01/03/2025,HOSP026,144,31,0.82,0,0,0,0,0,30,0
IND00608,01/04/2025,HOSP026,141,34,0.81,3,0,0,3,0,19,0
IND00609,01/05/2025,HOSP026,136,39,0.78,0,0,0,0,0,16,0
IND00610,01/06/2025,HOSP026,142,33,0.81,0,0,0,0,0,31,0
IND00611,01/07/2025,HOSP026,139,36,0.79,0,0,0,0,0,36,0
IND00612,01/08/2025,HOSP026,135,40,0.77,1,0,1,0,0,24,0
IND00613,01/09/2025,HOSP026,130,45,0.74,0,0,0,0,0,24,0
IND00614,01/10/2025,HOSP026,146,29,0.83,1,0,1,0,0,55,0
IND00615,01/11/2025,HOSP026,134,41,0.77,0,0,0,0,0,35,0
IND00616,01/12/2025,HOSP026,135,40,0.77,0,0,0,0,0,25,0
IND00617,01/01/2026,HOSP026,132,43,0.75,0,0,0,0,0,30,0
IND00618,01/02/2026,HOSP026,143,32,0.82,0,0,0,0,0,28,0
IND00619,01/03/2026,HOSP026,149,26,0.85,0,0,0,0,0,29,0
IND00620,01/04/2026,HOSP026,126,49,0.72,0,0,0,0,0,38,0
IND00621,01/05/2026,HOSP026,133,42,0.76,0,0,0,0,0,34,0
IND00622,01/06/2026,HOSP026,135,40,0.77,1,0,0,1,0,12,0
IND00623,01/07/2026,HOSP026,144,31,0.82,1,0,0,1,0,14,0
IND00624,01/08/2026,HOSP026,134,41,0.77,1,0,1,0,0,14,0
IND00625,01/09/2024,HOSP027,168,27,0.86,0,0,0,0,0,25,0
IND00626,01/10/2024,HOSP027,168,27,0.86,0,0,0,0,0,13,0
IND00627,01/11/2024,HOSP027,174,21,0.89,2,0,2,0,0,40,0
IND00628,01/12/2024,HOSP027,171,24,0.88,2,0,1,1,0,29,1
IND00629,01/01/2025,HOSP027,172,23,0.88,1,0,0,0,1,36,0
IND00630,01/02/2025,HOSP027,162,33,0.83,1,0,0,1,0,29,1
IND00631,01/03/2025,HOSP027,169,26,0.87,4,0,1,2,1,22,0
IND00632,01/04/2025,HOSP027,163,32,0.84,1,0,0,1,0,30,0
IND00633,01/05/2025,HOSP027,160,35,0.82,1,0,0,1,0,5,0
IND00634,01/06/2025,HOSP027,175,20,0.9,0,0,0,0,0,34,0
IND00635,01/07/2025,HOSP027,165,30,0.85,1,0,0,1,0,46,1
IND00636,01/08/2025,HOSP027,159,36,0.82,0,0,0,0,0,33,0
IND00637,01/09/2025,HOSP027,162,33,0.83,0,0,0,0,0,30,0
IND00638,01/10/2025,HOSP027,161,34,0.83,1,0,0,0,1,18,0
IND00639,01/11/2025,HOSP027,175,20,0.9,0,0,0,0,0,26,0
IND00640,01/12/2025,HOSP027,172,23,0.88,0,0,0,0,0,38,0
IND00641,01/01/2026,HOSP027,166,29,0.85,0,0,0,0,0,18,0
IND00642,01/02/2026,HOSP027,168,27,0.86,0,0,0,0,0,24,0
IND00643,01/03/2026,HOSP027,171,24,0.88,2,0,2,0,0,14,0
IND00644,01/04/2026,HOSP027,164,31,0.84,3,0,2,1,0,24,0
IND00645,01/05/2026,HOSP027,172,23,0.88,0,0,0,0,0,20,0
IND00646,01/06/2026,HOSP027,177,18,0.91,1,0,1,0,0,28,0
IND00647,01/07/2026,HOSP027,167,28,0.86,1,0,1,0,0,30,0
IND00648,01/08/2026,HOSP027,166,29,0.85,2,0,0,2,0,26,0
IND00649,01/09/2024,HOSP028,195,35,0.85,5,1,1,3,0,28,0
IND00650,01/10/2024,HOSP028,179,51,0.78,0,0,0,0,0,31,0
IND00651,01/11/2024,HOSP028,183,47,0.8,1,0,0,0,1,6,0
IND00652,01/12/2024,HOSP028,191,39,0.83,6,0,1,5,0,29,1
IND00653,01/01/2025,HOSP028,198,32,0.86,3,0,0,2,1,23,0
IND00654,01/02/2025,HOSP028,183,47,0.8,3,0,1,0,2,31,1
IND00655,01/03/2025,HOSP028,169,61,0.73,1,0,1,0,0,26,0
IND00656,01/04/2025,HOSP028,186,44,0.81,0,0,0,0,0,26,0
IND00657,01/05/2025,HOSP028,199,31,0.87,1,0,0,1,0,33,0
IND00658,01/06/2025,HOSP028,182,48,0.79,1,0,0,0,1,31,1
IND00659,01/07/2025,HOSP028,182,48,0.79,1,0,0,1,0,35,0
IND00660,01/08/2025,HOSP028,192,38,0.83,2,0,0,2,0,26,0
IND00661,01/09/2025,HOSP028,189,41,0.82,2,0,1,0,1,17,0
IND00662,01/10/2025,HOSP028,191,39,0.83,3,1,1,0,1,22,0
IND00663,01/11/2025,HOSP028,199,31,0.87,1,0,0,0,1,16,0
IND00664,01/12/2025,HOSP028,188,42,0.82,3,1,1,0,1,29,1
IND00665,01/01/2026,HOSP028,189,41,0.82,1,0,1,0,0,40,0
IND00666,01/02/2026,HOSP028,195,35,0.85,2,0,0,2,0,28,0
IND00667,01/03/2026,HOSP028,185,45,0.8,0,0,0,0,0,41,0
IND00668,01/04/2026,HOSP028,194,36,0.84,1,0,0,1,0,12,0
IND00669,01/05/2026,HOSP028,185,45,0.8,0,0,0,0,0,29,0
IND00670,01/06/2026,HOSP028,187,43,0.81,1,1,0,0,0,36,0
IND00671,01/07/2026,HOSP028,191,39,0.83,0,0,0,0,0,28,0
IND00672,01/08/2026,HOSP028,182,48,0.79,2,0,1,1,0,18,0
IND00673,01/09/2024,HOSP029,117,28,0.81,0,0,0,0,0,32,0
IND00674,01/10/2024,HOSP029,118,27,0.81,0,0,0,0,0,25,0
IND00675,01/11/2024,HOSP029,119,26,0.82,1,0,0,1,0,33,0
IND00676,01/12/2024,HOSP029,112,33,0.77,0,0,0,0,0,23,0
IND00677,01/01/2025,HOSP029,112,33,0.77,0,0,0,0,0,32,0
IND00678,01/02/2025,HOSP029,119,26,0.82,0,0,0,0,0,26,0
IND00679,01/03/2025,HOSP029,115,30,0.79,2,0,1,1,0,26,0
IND00680,01/04/2025,HOSP029,115,30,0.79,0,0,0,0,0,35,0
IND00681,01/05/2025,HOSP029,115,30,0.79,0,0,0,0,0,31,0
IND00682,01/06/2025,HOSP029,119,26,0.82,0,0,0,0,0,30,0
IND00683,01/07/2025,HOSP029,114,31,0.79,1,0,0,1,0,22,0
IND00684,01/08/2025,HOSP029,110,35,0.76,0,0,0,0,0,29,0
IND00685,01/09/2025,HOSP029,121,24,0.83,0,0,0,0,0,28,0
IND00686,01/10/2025,HOSP029,105,40,0.72,0,0,0,0,0,31,0
IND00687,01/11/2025,HOSP029,111,34,0.77,0,0,0,0,0,27,0
IND00688,01/12/2025,HOSP029,115,30,0.79,0,0,0,0,0,17,0
IND00689,01/01/2026,HOSP029,111,34,0.77,2,0,0,2,0,22,0
IND00690,01/02/2026,HOSP029,119,26,0.82,0,0,0,0,0,29,0
IND00691,01/03/2026,HOSP029,117,28,0.81,1,0,0,1,0,33,0
